Format Version,1.23,Take Name,sim-fk-400-6,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-01 06.13.07.517 PM,Capture Start Frame,2877408,Total Frames in Take,8736,Total Exported Frames,8736,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2195,18.292000,321.621307,885.429382,378.760101,228.905258,888.522400,368.535217,274.082550,886.458069,394.979584,304.886963,1093.706055,342.954437,293.822937,1089.062866,366.051636,263.038086,1099.003906,327.899323,256.022644,1093.531128,354.900879,290.209259,1294.090088,409.858948,251.820770,1299.292114,389.988647,276.911560,1305.353394,363.530457,243.155945,1493.455933,457.596802,285.299316,1497.080444,459.439178,269.024536,1508.324341,419.437469,,,,,,,,,,,,,,,
2196,18.300000,321.544434,885.484070,378.889984,228.886108,888.514343,368.549133,274.026276,886.441711,394.960785,304.081024,1093.808472,343.185181,292.938751,1089.070190,366.327026,262.226166,1098.991699,327.989960,255.080963,1093.394531,355.164246,287.535583,1294.068604,410.416870,251.431046,1297.432007,388.808075,274.232391,1305.310791,364.060089,237.878754,1492.699463,458.506073,280.063965,1496.857666,460.546844,263.692719,1507.917969,420.520477,,,,,,,,,,,,,,,
2197,18.308000,321.506866,885.543030,378.941864,228.840317,888.491821,368.549316,273.978271,886.457520,394.969910,303.163940,1093.906372,343.262146,292.053101,1089.045532,366.351654,261.423981,1098.835815,328.052032,254.301636,1093.424561,355.202637,285.228882,1293.999146,410.730469,250.541504,1296.038208,388.423431,271.865753,1305.259033,364.362854,233.050125,1491.959717,459.267670,275.252716,1496.559204,461.417358,258.810181,1507.503784,421.407654,,,,,,,,,,,,,,,
2198,18.317000,321.457153,885.566223,378.950134,228.791565,888.473633,368.550323,273.930420,886.476074,394.976471,302.538544,1093.996704,343.216583,291.384186,1089.162964,366.311829,260.652069,1098.692749,328.030426,253.528595,1093.372925,355.072449,283.192810,1293.997803,410.847015,248.612778,1295.935791,388.443085,269.985474,1305.236938,364.427094,228.831421,1491.292114,459.718689,271.083252,1496.312744,462.038055,254.639862,1507.125732,422.003937,,,,,,,,,,,,,,,
2199,18.325000,321.428772,885.579041,378.931519,228.747849,888.466797,368.567963,273.868225,886.491943,394.985809,301.840607,1094.066528,343.130157,290.856354,1089.285156,366.257874,260.128510,1098.674927,327.871368,252.840225,1093.437744,355.143188,281.488617,1293.963989,410.849823,246.857910,1295.656982,388.362091,268.277222,1305.196655,364.390045,225.473145,1490.810547,459.777893,267.680664,1496.138062,462.324585,251.198318,1506.850830,422.268005,,,,,,,,,,,,,,,
2200,18.333000,321.380554,885.596313,378.931915,228.822220,888.544373,368.434265,273.823853,886.504272,394.998505,301.341339,1094.100586,343.023834,290.241180,1089.289429,366.136078,259.572601,1098.663208,327.782837,252.405853,1093.248779,354.847351,280.101135,1293.981567,410.657928,245.263916,1295.509888,388.216187,266.973358,1305.193237,364.178680,222.892120,1490.512085,459.640442,265.035858,1496.070312,462.235474,248.555496,1506.666992,422.120392,,,,,,,,,,,,,,,
2201,18.342000,321.352325,885.640869,378.938965,228.669662,888.452087,368.569092,273.776855,886.537170,395.006500,300.950439,1094.165771,342.964142,289.817200,1089.373657,366.038239,259.120270,1098.637329,327.639893,251.838364,1093.220947,354.707642,279.099121,1294.091309,410.389343,244.645798,1295.507568,388.013031,265.849976,1305.117188,363.963104,221.060638,1490.349609,459.227783,263.224884,1496.170288,461.794556,246.712646,1506.657715,421.640503,,,,,,,,,,,,,,,
2202,18.350000,321.319122,885.658813,378.947235,228.738297,888.534790,368.456482,273.739319,886.556946,395.015778,300.661560,1094.244263,342.853027,289.592072,1089.449585,365.937836,258.858215,1098.619385,327.474609,251.599884,1093.228882,354.607269,278.553711,1294.150757,410.017700,243.978424,1295.575928,387.580139,265.330780,1305.198608,363.617767,220.064316,1490.370483,458.384644,262.151917,1496.368652,461.042450,245.700607,1506.700806,420.851074,,,,,,,,,,,,,,,
2203,18.358000,321.290741,885.686829,378.960968,228.754333,888.536621,368.440094,273.721527,886.563293,395.001404,300.546906,1094.274536,342.669678,289.515900,1089.507446,365.785492,258.770172,1098.619873,327.257874,251.535172,1093.239624,354.453003,278.409363,1294.260620,409.527405,243.858719,1295.633789,387.127563,265.240417,1305.290283,363.013611,219.681946,1490.554077,457.493866,261.881195,1496.599854,460.103821,245.360382,1506.846436,419.901917,,,,,,,,,,,,,,,
2204,18.367000,321.320190,885.670105,378.951691,228.777649,888.536011,368.420410,273.761261,886.557068,394.992523,300.798004,1094.254395,342.446991,289.635559,1089.470459,365.506958,258.865845,1098.622192,327.022186,251.684906,1093.365112,354.272095,278.696045,1294.335693,408.870514,244.223892,1295.972656,386.577057,265.501465,1305.325684,362.394440,220.003693,1490.766602,456.536652,262.244019,1496.834717,459.081848,245.688446,1507.011230,418.862549,,,,,,,,,,,,,,,
2205,18.375000,321.392487,885.621399,378.924927,228.845169,888.554382,368.385590,273.836548,886.538696,394.943604,300.979034,1094.145264,342.053864,289.912170,1089.419189,365.149750,259.150055,1098.613525,326.755524,251.959381,1093.449585,354.001068,279.397888,1294.498413,408.157257,244.776581,1295.837524,385.703369,266.112854,1305.353271,361.758240,220.910690,1491.068848,455.489075,263.093262,1497.088623,458.052124,246.601456,1507.183716,417.787140,,,,,,,,,,,,,,,
2206,18.383000,321.584961,885.660828,378.569550,228.804443,888.474792,368.483490,273.941315,886.510925,394.926819,301.589844,1094.117798,341.630798,290.385406,1089.382202,364.755707,259.734192,1098.657837,326.378693,252.554443,1093.370728,353.545990,280.448914,1294.602417,407.405762,245.811142,1296.003052,384.934509,267.271057,1305.398926,360.902466,222.326187,1491.372803,454.399017,264.497925,1497.346924,456.924347,248.038849,1507.374634,416.638885,,,,,,,,,,,,,,,
2207,18.392000,321.680359,885.475647,378.359467,228.870300,888.490479,368.473755,274.003601,886.499084,394.916870,302.125000,1094.087524,341.282654,291.146667,1089.503906,364.423004,260.353149,1098.594604,326.028076,253.054230,1093.456665,353.315552,281.794312,1294.703857,406.652527,247.313095,1296.343506,384.358521,268.612457,1305.539429,360.153412,224.272461,1491.680420,453.219666,266.470367,1497.647705,455.746033,249.959198,1507.614014,415.449249,,,,,,,,,,,,,,,
2208,18.400000,321.702576,885.397461,378.278809,228.895325,888.511780,368.480988,274.041840,886.503235,394.919739,302.894409,1094.072632,341.004791,291.803314,1089.449341,364.125244,261.133942,1098.659424,325.677124,253.912903,1093.546143,352.909821,283.446442,1294.909302,405.982208,248.929947,1296.506592,383.548645,270.157288,1305.637451,359.417389,226.626785,1492.112915,452.110535,268.827606,1497.957520,454.560699,252.341660,1507.917114,414.250885,,,,,,,,,,,,,,,
2209,18.408000,321.732544,885.389465,378.288025,229.048264,888.554871,368.394073,274.073700,886.482849,394.899353,303.688385,1094.041138,340.733856,292.540009,1089.461670,363.850983,261.900391,1098.692139,325.299561,254.681381,1093.484619,352.565552,285.194031,1295.005005,405.288788,250.519577,1296.785767,382.860168,272.020691,1305.684814,358.714386,229.409958,1492.597778,450.950653,271.550232,1498.304932,453.427582,255.083328,1508.260620,413.080750,,,,,,,,,,,,,,,
2210,18.417000,321.735687,885.413574,378.329498,229.082748,888.561523,368.401886,274.096741,886.475891,394.904816,304.322388,1093.959717,340.502563,293.302734,1089.503174,363.601868,262.515259,1098.779663,325.178467,255.470688,1093.690674,352.498505,287.011932,1295.085815,404.613556,252.333817,1296.952271,382.296143,273.634918,1305.725342,358.098907,232.450790,1493.126343,449.914185,274.598602,1498.617310,452.332428,258.146301,1508.588135,411.988983,,,,,,,,,,,,,,,
2211,18.425000,321.743958,885.433411,378.360260,229.094452,888.584106,368.403748,274.431641,886.753235,395.032166,305.091217,1093.991821,340.304199,293.975555,1089.521484,363.423401,263.218719,1098.955200,325.021088,256.198273,1093.712280,352.206268,288.839447,1295.198975,404.023834,254.212921,1297.198242,381.691559,275.550140,1305.824219,357.559570,235.695724,1493.615479,448.985352,277.874298,1498.979614,451.293793,261.422241,1508.902954,410.982880,,,,,,,,,,,,,,,
2212,18.433000,321.768005,885.432190,378.381958,229.114182,888.584778,368.410126,274.601105,886.744202,395.009003,305.601318,1093.954590,340.152435,294.561249,1089.435059,363.242889,263.752655,1098.976807,324.925323,256.659515,1093.811035,352.172974,290.652466,1295.244751,403.573303,255.999771,1297.533447,381.406219,277.252106,1305.918335,357.093292,238.927734,1494.078613,448.217651,281.092346,1499.182251,450.441742,264.639343,1509.200684,410.138550,,,,,,,,,,,,,,,
2213,18.442000,321.777802,885.429138,378.378265,229.132065,888.609741,368.413940,274.622620,886.768188,395.024811,306.213074,1093.844971,340.023346,295.267090,1089.528931,363.215027,264.408752,1098.900391,324.741425,257.298096,1093.680786,352.014801,292.362000,1295.309326,403.206879,257.770477,1297.550415,381.141357,279.051239,1305.958740,356.719635,242.098923,1494.409912,447.659302,284.269867,1499.383667,449.733887,267.779175,1509.453735,409.483917,,,,,,,,,,,,,,,
2214,18.450000,321.802795,885.427979,378.370941,229.159927,888.630493,368.413879,274.620850,886.784119,395.030273,306.784210,1093.753174,339.908386,295.810608,1089.462402,363.131927,264.911346,1098.911377,324.712433,257.855377,1093.898071,352.019745,294.053680,1295.346069,402.967560,259.150970,1297.701172,380.810974,280.484528,1305.917480,356.492401,245.012711,1494.664917,447.162170,287.114349,1499.506958,449.207184,270.626221,1509.649414,409.018524,,,,,,,,,,,,,,,
2215,18.458000,321.813812,885.413818,378.367279,229.173096,888.621277,368.419250,274.232666,886.493896,394.941681,307.384399,1093.734009,339.874084,296.305389,1089.347900,363.058075,265.528595,1099.030151,324.684967,258.570892,1093.917114,352.013306,295.477600,1295.283447,402.798218,260.709229,1297.865112,380.701660,282.085663,1305.987915,356.335388,247.491058,1494.930542,446.901764,289.554291,1499.553589,448.871918,273.144379,1509.787476,408.668152,,,,,,,,,,,,,,,
2216,18.467000,321.823059,885.404236,378.367889,229.181015,888.650330,368.421448,274.224945,886.481934,394.905975,307.875763,1093.721069,339.899719,296.856201,1089.372925,363.042389,266.006592,1099.103271,324.748260,259.068390,1093.919189,352.020355,296.728882,1295.269897,402.738586,261.893585,1297.819214,380.648438,283.359497,1305.900513,356.299408,249.564560,1495.119141,446.731232,291.620972,1499.604980,448.730835,275.227386,1509.865845,408.494568,,,,,,,,,,,,,,,
2217,18.475000,322.167603,885.226990,378.264069,229.177994,888.647766,368.420258,274.238373,886.476807,394.909180,308.386353,1093.726074,339.944611,297.310211,1089.276855,363.097900,266.439270,1099.800293,324.293640,259.391113,1093.935425,352.081665,297.784119,1295.184204,402.790222,263.062897,1297.989990,380.721649,284.419617,1305.920044,356.309387,251.194946,1495.158203,446.838684,293.329865,1499.564941,448.744690,276.855072,1509.925659,408.578491,,,,,,,,,,,,,,,
2218,18.483000,322.176392,885.175110,378.211639,229.192047,888.646851,368.423584,274.556946,886.655273,394.959137,308.718262,1093.692993,340.009888,297.577454,1089.210083,363.140045,266.792175,1100.033447,324.497925,259.847076,1093.830322,351.955811,298.564484,1295.148804,402.955139,263.899780,1298.130615,381.078918,285.186401,1305.894531,356.469086,252.387726,1495.200928,447.167023,294.576141,1499.516602,448.955505,277.954376,1509.386597,408.367035,,,,,,,,,,,,,,,
2219,18.492000,321.853027,885.333557,378.270416,229.191635,888.648926,368.427185,274.713257,886.763611,395.008514,308.884766,1093.664307,340.083282,297.742340,1089.170166,363.234100,266.920441,1099.399292,325.173920,260.046387,1093.887573,352.265015,299.028778,1295.113159,403.182800,264.419067,1298.013428,381.232697,285.641205,1305.870605,356.704346,253.229919,1495.182251,447.435028,295.294098,1499.413574,449.318604,278.786041,1509.040161,408.445984,,,,,,,,,,,,,,,
2220,18.500000,322.165802,885.221741,378.255829,229.183990,888.648010,368.423340,274.715454,886.760803,395.015381,308.938904,1093.578857,340.170227,297.804413,1089.132568,363.382111,266.959839,1099.220703,325.285309,260.124115,1093.867920,352.385590,299.244507,1295.023560,403.517426,264.446228,1297.966064,381.500275,285.785187,1305.855347,357.084930,253.547943,1495.088745,447.968689,295.638489,1499.307495,449.853058,279.137115,1509.162720,409.112457,,,,,,,,,,,,,,,
2221,18.508000,321.849945,885.359253,378.297577,229.184082,888.641724,368.428619,274.250702,886.489075,394.939484,308.893433,1093.567383,340.292725,297.734558,1089.138672,363.506805,266.928253,1099.224243,325.427948,260.082153,1093.873535,352.524750,299.204987,1294.993652,403.935852,264.343018,1297.914795,381.799042,285.697418,1305.808838,357.428314,253.419632,1494.891357,448.569519,295.527832,1499.199829,450.399292,279.012695,1509.384399,410.052643,,,,,,,,,,,,,,,
2222,18.517000,321.826263,885.392273,378.357483,229.174194,888.639771,368.430237,274.226410,886.455505,394.908356,308.724274,1093.592651,340.483856,297.625031,1089.157837,363.665466,266.818726,1099.242432,325.578918,259.828369,1093.946167,352.815796,298.835297,1294.922119,404.285675,263.883606,1297.757690,382.263397,285.357544,1305.771729,357.876373,252.867493,1494.747925,449.096375,294.950928,1499.080566,451.011536,278.384888,1509.071777,410.597656,,,,,,,,,,,,,,,
2223,18.525000,321.813904,885.415161,378.384857,229.170837,888.638428,368.435272,274.217072,886.467651,394.918793,308.411163,1093.564819,340.659088,297.433105,1089.172485,363.864807,266.601868,1099.266479,325.703918,259.642609,1093.917969,352.951019,298.242188,1294.845825,404.674927,263.400818,1297.659180,382.565857,284.873322,1305.753296,358.226166,251.929428,1494.592896,449.669708,293.989502,1498.953247,451.666534,277.482025,1509.077515,411.206665,,,,,,,,,,,,,,,
2224,18.533000,321.809448,885.405823,378.377045,229.167236,888.632263,368.445984,274.213287,886.461487,394.925049,308.133179,1093.578125,340.839355,297.141968,1089.190186,364.080811,266.239929,1099.209839,325.879547,259.391998,1093.881104,353.070496,297.523193,1294.847900,405.119293,262.608368,1297.563477,383.013306,284.085724,1305.732300,358.554352,250.720200,1494.419312,450.213654,292.749603,1498.853760,452.242035,276.329224,1509.186401,411.950104,,,,,,,,,,,,,,,
2225,18.542000,321.805573,885.400818,378.353943,229.153137,888.630981,368.443726,274.199951,886.457397,394.933044,307.753143,1093.611084,341.018829,296.778809,1089.243774,364.267395,265.923798,1099.171143,325.996124,258.887665,1093.958374,353.353302,296.576599,1294.782227,405.438446,261.746490,1297.554443,383.345245,283.135040,1305.671021,359.002686,249.293182,1494.223022,450.788330,291.319275,1498.792114,452.793396,274.943359,1509.336304,412.703217,,,,,,,,,,,,,,,
2226,18.550000,321.803680,885.389648,378.347748,229.145645,888.604736,368.444763,274.496246,886.661987,395.007324,307.262604,1093.579590,341.162628,296.243317,1089.088379,364.319946,265.511047,1099.079712,326.082458,258.407776,1093.625977,353.272522,295.526093,1294.758911,405.722015,260.893433,1297.623291,383.653137,282.243896,1305.695679,359.291718,247.649368,1494.077515,451.136688,289.767853,1498.686523,453.209686,273.361053,1509.260986,413.178833,,,,,,,,,,,,,,,
2227,18.558000,321.790985,885.387451,378.353638,229.139954,888.606140,368.442383,274.653961,886.761841,395.051941,306.882874,1093.618408,341.251801,295.838165,1089.154663,364.423645,265.026154,1098.968384,326.162018,258.068024,1093.693604,353.213623,294.474060,1294.748535,405.937286,259.721100,1297.423584,383.834381,281.080872,1305.681763,359.535980,245.931274,1493.900879,451.475494,287.982880,1498.641846,453.583405,271.577972,1509.119629,413.528412,,,,,,,,,,,,,,,
2228,18.567000,321.779175,885.395874,378.352325,229.130142,888.597839,368.441772,274.633606,886.740906,395.033752,306.413513,1093.648926,341.321045,295.456146,1089.240723,364.509857,264.664429,1098.932007,326.181946,257.527252,1093.806641,353.442993,293.387360,1294.736206,406.098480,258.724945,1297.348877,383.917603,280.039429,1305.687378,359.669922,244.000412,1493.763428,451.780029,286.179688,1498.563110,453.876373,269.804962,1509.010254,413.819519,,,,,,,,,,,,,,,
2229,18.575000,321.779083,885.397644,378.354340,229.116791,888.588745,368.432465,274.555389,886.687134,395.006622,306.026855,1093.733765,341.386749,295.082520,1089.316040,364.602966,264.282349,1098.873657,326.205872,257.228210,1093.731079,353.424591,292.360443,1294.795044,406.213867,257.657104,1297.230713,384.139496,278.996979,1305.615234,359.793945,242.252609,1493.569946,451.878845,284.359680,1498.518921,454.111328,267.990875,1508.910400,413.990326,,,,,,,,,,,,,,,
2230,18.583000,321.759216,885.406616,378.351196,229.108429,888.585938,368.438324,274.506622,886.649475,394.983337,305.674530,1093.783081,341.397491,294.742279,1089.383301,364.635101,263.837799,1098.790283,326.237915,256.819031,1093.796875,353.505066,291.373901,1294.756226,406.235840,256.647369,1297.171387,384.000916,277.937500,1305.654297,359.808563,240.557785,1493.383911,451.908966,282.574036,1498.531616,454.188110,266.230896,1508.821899,414.041382,,,,,,,,,,,,,,,
2231,18.592000,321.753876,885.415894,378.355347,228.964233,888.560181,368.513306,274.498413,886.794006,395.077393,305.383575,1093.830200,341.386505,294.312866,1089.339355,364.564392,263.539032,1098.919678,326.259064,256.536591,1093.755737,353.450745,290.454285,1294.797852,406.202972,255.879395,1297.056763,384.065277,277.209747,1305.657959,359.726990,238.922211,1493.279785,451.834778,281.041473,1498.498657,454.162811,264.674377,1508.744385,413.942566,,,,,,,,,,,,,,,
2232,18.600000,321.734802,885.416748,378.359741,229.060928,888.577271,368.425751,274.131622,886.481812,394.952545,305.079651,1093.842285,341.364014,294.075256,1089.360474,364.514130,263.309570,1098.959839,326.219421,256.071838,1093.760864,353.526611,289.687683,1294.827881,406.158447,254.911575,1296.988159,383.885071,276.379761,1305.648926,359.553864,237.539810,1493.211670,451.802979,279.621063,1498.504272,454.032257,263.264038,1508.688599,413.822540,,,,,,,,,,,,,,,
2233,18.608000,321.729095,885.429443,378.359955,229.079147,888.575806,368.423615,274.093842,886.460510,394.905884,304.769714,1093.822388,341.283020,293.747528,1089.307007,364.442444,263.060364,1098.918945,326.151794,255.781265,1093.536865,353.323792,289.016205,1294.848633,406.000732,254.457001,1297.019165,383.764923,275.792908,1305.650635,359.482758,236.383560,1493.146729,451.548279,278.468140,1498.562134,453.857941,262.095551,1508.631592,413.640991,,,,,,,,,,,,,,,
2234,18.617000,321.728638,885.428894,378.360382,229.067810,888.572083,368.419189,274.092133,886.472046,394.906281,304.560791,1093.841919,341.197723,293.530701,1089.338379,364.386322,262.739166,1098.829590,326.113556,255.610199,1093.541626,353.239288,288.439270,1294.910645,405.791412,253.746597,1297.028198,383.492981,275.206757,1305.622925,359.332611,235.500473,1493.161255,451.269409,277.591797,1498.578613,453.665588,261.181793,1508.617065,413.409607,,,,,,,,,,,,,,,
2235,18.625000,321.710297,885.435852,378.360657,229.061752,888.565308,368.411560,274.088379,886.471802,394.914276,304.422546,1093.860229,341.103455,293.388245,1089.373779,364.325012,262.574921,1098.830566,326.000244,255.489380,1093.542847,353.166656,288.090149,1294.936279,405.616455,253.381851,1296.973999,383.267853,274.738403,1305.615479,359.136841,234.852142,1493.193359,450.979675,277.010223,1498.632446,453.357147,260.600342,1508.651001,413.061707,,,,,,,,,,,,,,,
2236,18.633000,321.721863,885.430664,378.356079,229.063950,888.561829,368.405060,274.084229,886.471069,394.909119,304.360352,1093.868164,341.036377,293.303802,1089.402832,364.244812,262.515472,1098.826538,325.885040,255.456604,1093.596558,352.980682,287.904907,1294.952393,405.428101,253.331009,1297.098267,383.152863,274.576172,1305.645264,358.942291,234.515656,1493.248291,450.633179,276.727631,1498.695312,453.007263,260.313446,1508.711914,412.706787,,,,,,,,,,,,,,,
2237,18.642000,321.704468,885.433716,378.351410,229.062622,888.563599,368.405701,274.084412,886.473877,394.908234,304.359589,1093.874023,340.961121,293.293304,1089.426514,364.147919,262.505920,1098.815552,325.771973,255.454208,1093.604004,352.917053,287.907959,1294.995361,405.223022,253.264542,1297.062622,382.941589,274.532867,1305.706543,358.743652,234.519150,1493.312256,450.245605,276.675201,1498.757446,452.687042,260.269745,1508.815918,412.396545,,,,,,,,,,,,,,,
2238,18.650000,321.721039,885.429260,378.354156,229.064636,888.563293,368.404358,274.088409,886.477173,394.910370,304.405487,1093.877930,340.880157,293.478271,1089.564697,364.088928,262.566895,1098.800659,325.678345,255.498444,1093.612549,352.847778,288.058807,1295.024658,405.006500,253.498978,1297.087524,382.784454,274.837677,1305.742920,358.469696,234.750626,1493.356323,449.961975,276.875763,1498.798340,452.368042,260.489380,1508.843018,412.082825,,,,,,,,,,,,,,,
2239,18.658000,321.732086,885.437744,378.350983,229.070999,888.578003,368.402649,274.109436,886.476074,394.908295,304.543121,1093.901978,340.792603,293.605804,1089.557495,364.013031,262.689453,1098.816284,325.599945,255.642258,1093.759766,352.853180,288.344116,1295.065186,404.808167,253.730057,1297.153564,382.645630,275.131561,1305.756958,358.246429,235.242569,1493.459961,449.680328,277.351501,1498.886475,452.059448,260.957275,1508.883667,411.760040,,,,,,,,,,,,,,,
2240,18.667000,321.733459,885.423645,378.354858,229.083374,888.581665,368.404297,274.109558,886.474915,394.905182,304.718658,1093.920410,340.721008,293.754120,1089.531738,363.921326,262.902679,1098.856323,325.525818,255.764694,1093.796631,352.809387,288.743774,1295.101318,404.632812,254.154266,1297.106812,382.443176,275.514587,1305.747070,358.094238,235.864594,1493.520508,449.481384,278.022369,1498.979980,451.792664,261.582184,1508.917603,411.481873,,,,,,,,,,,,,,,
2241,18.675000,321.748413,885.429138,378.350433,229.090286,888.582031,368.412476,274.126892,886.481934,394.910522,305.035248,1093.950195,340.651337,293.949554,1089.483643,363.860596,263.140747,1098.910645,325.463013,256.148834,1093.692993,352.521759,289.260651,1295.127930,404.507721,254.666687,1297.319946,382.293823,275.945740,1305.750366,357.977997,236.655975,1493.591309,449.293121,278.818878,1499.023682,451.600037,262.375427,1508.967651,411.290253,,,,,,,,,,,,,,,
2242,18.683000,321.747345,885.429443,378.359436,229.100250,888.595764,368.416504,274.442078,886.754639,395.037109,305.234222,1093.932861,340.625336,294.174011,1089.432739,363.817871,263.387634,1098.947998,325.454285,256.336670,1093.749023,352.524780,289.837677,1295.136353,404.447601,255.009140,1297.318604,382.247375,276.412018,1305.741577,357.906860,237.541687,1493.729370,449.208893,279.635651,1499.061279,451.525879,263.250671,1509.002563,411.229828,,,,,,,,,,,,,,,
2243,18.692000,321.759125,885.439270,378.370636,229.113327,888.586121,368.413361,274.577393,886.717896,394.989624,305.431366,1093.873657,340.620148,294.421265,1089.388794,363.791046,263.619659,1098.964355,325.454071,256.538483,1093.696777,352.636871,290.462524,1295.125977,404.428925,255.604889,1297.252441,382.199799,277.158691,1305.819702,357.876556,238.474625,1493.783203,449.187317,280.607147,1499.036133,451.514404,264.179962,1509.091797,411.227020,,,,,,,,,,,,,,,
2244,18.700000,321.772003,885.430481,378.370483,229.117401,888.598083,368.419159,274.567535,886.711365,394.987854,305.664764,1093.836914,340.608856,294.675354,1089.352661,363.750427,263.832520,1098.942505,325.498535,256.749237,1093.717407,352.662659,291.027527,1295.108765,404.434235,256.299133,1297.210327,382.281586,277.748871,1305.844360,357.905304,239.431107,1493.804199,449.353577,281.530945,1499.049194,451.550262,265.117310,1509.157471,411.298553,,,,,,,,,,,,,,,
2245,18.708000,321.770447,885.424011,378.356293,229.115463,888.603149,368.418427,274.563751,886.719299,394.998077,305.965546,1093.831543,340.600800,294.888458,1089.315308,363.741852,264.156952,1099.040894,325.506531,257.123077,1093.615479,352.524353,291.644623,1295.089600,404.481018,256.894745,1297.430298,382.277161,278.241364,1305.827393,358.017120,240.346054,1493.815308,449.365112,282.384583,1499.044922,451.643372,266.020142,1509.202759,411.422211,,,,,,,,,,,,,,,
2246,18.717000,321.779968,885.408142,378.347321,229.125229,888.598328,368.412537,274.578796,886.716125,395.001862,306.205109,1093.776367,340.582092,295.065826,1089.287109,363.743164,264.385712,1099.019287,325.533173,257.376465,1093.747070,352.673340,292.161041,1295.038818,404.584290,257.500671,1297.439331,382.363678,278.834381,1305.799438,358.152039,241.184128,1493.795166,449.552094,283.282745,1499.050049,451.724335,266.830231,1509.149292,411.578064,,,,,,,,,,,,,,,
2247,18.725000,321.787567,885.410889,378.347992,229.138885,888.610901,368.417999,274.585175,886.740051,395.010468,306.370514,1093.774292,340.611603,295.253296,1089.268311,363.774200,264.539612,1099.004883,325.593811,257.555298,1093.753906,352.723480,292.609558,1295.012939,404.697296,257.976471,1297.393066,382.572388,279.283447,1305.776489,358.282959,241.924072,1493.780029,449.779083,284.017670,1499.005005,451.940430,267.605408,1509.107056,411.714539,,,,,,,,,,,,,,,
2248,18.733000,321.782715,885.405334,378.355774,229.135834,888.597107,368.421448,274.597198,886.726746,395.013580,306.510040,1093.760254,340.668610,295.399811,1089.234131,363.824036,264.645599,1098.989868,325.663544,257.793671,1093.653564,352.689575,293.023102,1294.962891,404.814423,258.257904,1297.395386,382.713440,279.584595,1305.736206,358.401886,242.496643,1493.830444,449.963867,284.690399,1498.935181,452.139832,268.211914,1509.083618,411.959198,,,,,,,,,,,,,,,
2249,18.742000,321.788605,885.408020,378.354675,229.143921,888.608032,368.420563,274.598236,886.739258,395.010315,306.689667,1093.717285,340.725769,295.576172,1089.313843,363.907959,264.747711,1099.004639,325.733276,257.873779,1093.687134,352.767029,293.296448,1294.944214,404.962585,258.528290,1297.297607,382.769318,279.817749,1305.713257,358.517456,243.003769,1493.822266,450.222961,285.128876,1498.891235,452.354279,268.680206,1509.088379,412.174591,,,,,,,,,,,,,,,
2250,18.750000,321.786774,885.390503,378.352264,229.136581,888.606995,368.426971,274.601379,886.731995,395.024078,306.748230,1093.702026,340.776123,295.663971,1089.265869,363.994659,264.806580,1099.006714,325.794220,257.920105,1093.692505,352.828339,293.461426,1294.892578,405.097076,258.731110,1297.336304,382.934723,280.089630,1305.731689,358.665863,243.349701,1493.755005,450.476501,285.423981,1498.836670,452.580475,269.001770,1509.100586,412.410370,,,,,,,,,,,,,,,
2251,18.758000,321.795532,885.394592,378.340942,229.139648,888.610962,368.427094,274.605194,886.737793,395.026917,306.770020,1093.702393,340.824768,295.708649,1089.254150,364.071777,264.831360,1099.017578,325.835297,257.947083,1093.693726,352.881195,293.539490,1294.872559,405.227783,258.987274,1297.413086,383.228271,280.161621,1305.724487,358.777466,243.495193,1493.686768,450.674408,285.546143,1498.792114,452.793884,269.129852,1509.083374,412.648315,,,,,,,,,,,,,,,
2252,18.767000,321.794861,885.387573,378.344696,229.137329,888.610168,368.429993,274.601532,886.740784,395.029938,306.772858,1093.695068,340.874084,295.701660,1089.245605,364.111542,264.840698,1099.018921,325.873444,257.940369,1093.697266,352.917175,293.520874,1294.850464,405.337891,258.953247,1297.401733,383.335999,280.141296,1305.722290,358.895264,243.450592,1493.659302,450.817505,285.501648,1498.755981,452.982788,269.072845,1509.032715,412.843140,,,,,,,,,,,,,,,
2253,18.775000,321.791992,885.396484,378.353424,229.134415,888.604492,368.433289,274.598877,886.729126,395.026917,306.737793,1093.713257,340.914825,295.662415,1089.249512,364.157654,264.802399,1099.017090,325.902924,257.911285,1093.679688,352.941711,293.405182,1294.839111,405.439789,258.821533,1297.357422,383.391174,280.032043,1305.719604,358.993713,243.243973,1493.634155,450.964569,285.324066,1498.715576,453.111603,268.851166,1508.982788,413.004944,,,,,,,,,,,,,,,
